code	char	ids	more
U+24B15	𤬕		⿳⿰瓜氏口𫶧 / ⿱⿰瓜氏⿱口𫶧
U+24B16	𤬖		⿰⿱𱼀瓜系 / ⿹⿰𱼀系瓜 / ⿰⿱⿴𠂊⺀瓜系 / ⿰⿱⿴𠂊冫瓜系
U+24B17	𤬗	⿰壺瓜	
U+24B18	𤬘	⿰䖒瓜	
U+24B19	𤬙	⿰瓜楇	
U+24B1A	𤬚	⿰瓜廉	⿺瓜廉
U+24B1B	𤬛	⿰盧瓜	
U+24B1C	𤬜	⿰瓜盧	⿺瓜盧
U+24B1D	𤬝	⿰鬳瓜	
U+24B1E	𤬞	⿰瓜襄	
U+24B1F	𤬟		⿱⿴𦥑囟⿰火瓜
U+24B20	𤬠	⿰瓜雚	
U+24B21	𤬡		⿰𤐫瓜
U+24B22	𤬢		⿱⿴𦥑囟瓠
U+24B23	𤬣		
U+24B24	𤬤	⿺蠡瓜	⿱𤬌䖵
U+24B25	𤬥	⿰⿳亠吅習⿱瓜衣	
U+24B26	𤬦	⿱冖瓦	
U+24B27	𤬧	⿱瓦十	
U+24B28	𤬨	⿺瓦凡	
U+24B29	𤬩	⿱弋瓦	
U+24B2A	𤬪	⿰土瓦	⿰土⿱一⿴⿰𠄌㇈丶
U+24B2B	𤬫	⿺瓦卂	
U+24B2C	𤬬	⿰火瓦	⿰火⿱一⿴⿰𠄌㇈丶
U+24B2D	𤬭	⿰不瓦	⿰不⿱一⿴⿰𠄌㇈丶
U+24B2E	𤬮		⿰𢆰瓦
U+24B2F	𤬯	⿺瓦今	
U+24B30	𤬰	⿰今瓦	⿰今⿱一⿴⿰𠄌㇈丶
U+24B31	𤬱	⿰瓦勿	
U+24B32	𤬲	⿰瓦內	⿰瓦内
U+24B33	𤬳	⿱⿰工几瓦	
U+24B34	𤬴	⿰㠯瓦	
U+24B35	𤬵	⿰氐瓦	
U+24B36	𤬶	⿰用瓦	⿰用⿱一⿴⿰𠄌㇈丶
U+24B37	𤬷	⿰出瓦	
U+24B38	𤬸	⿰瓦生	
U+24B39	𤬹	⿵戊瓦	
U+24B3A	𤬺	⿰央瓦	
U+24B3B	𤬻	⿰瓦令	⿺瓦令
U+24B3C	𤬼	⿱出瓦	
U+24B3D	𤬽	⿰宂瓦	⿰⿱宀几瓦
U+24B3E	𤬾	⿰朵瓦	⿰朶瓦
U+24B3F	𤬿	⿰圭瓦	⿰圭⿱一⿴⿰𠄌㇈丶
U+24B40	𤭀	⿳刀㓁瓦	⿱⿱刀㓁瓦
U+24B41	𤭁	⿰同瓦	⿰同⿱一⿴⿰𠄌㇈丶
U+24B42	𤭂	⿰舟瓦	⿰舟⿱一⿴⿰𠄌㇈丶
U+24B43	𤭃	⿰而瓦	⿰而⿱一⿴⿰𠄌㇈丶
U+24B44	𤭄	⿰⿵冂王瓦	⿰⿵𠔼土瓦 / ⿰⿵𠔼土⿱一⿴⿰𠄌㇈丶
U+24B45	𤭅	⿺瓦并	
U+24B46	𤭆	⿺瓦同	
U+24B47	𤭇	⿰舌瓦	
U+24B48	𤭈	⿰兆瓦	
U+24B49	𤭉	⿰⿱亡巛瓦	⿰𡿫瓦
U+24B4A	𤭊	⿱江瓦	
U+24B4B	𤭋	⿰⿴囗干瓦	
U+24B4C	𤭌	⿰弟瓦	⿰弟⿱一⿴⿰𠄌㇈丶
U+24B4D	𤭍	⿰瓦㒵	⿺瓦㒵 / ⿰瓦⿱白八
U+24B4E	𤭎	⿰武瓦	⿰武⿱一⿴⿰𠄌㇈丶
U+24B4F	𤭏	⿰谷瓦	⿰谷⿱一⿴⿰𠄌㇈丶
U+24B50	𤭐	⿰每瓦	⿰每⿱一⿴⿰𠄌㇈丶
U+24B51	𤭑	⿰吾瓦	⿰吾⿱一⿴⿰𠄌㇈丶
U+24B52	𤭒	⿰良瓦	⿰⿱丶⿸⿴巳一丶瓦 / ⿰良⿱一⿴⿰𠄌㇈丶
U+24B53	𤭓	⿰巠瓦	⿰巠⿱一⿴⿰𠄌㇈丶
U+24B54	𤭔	⿰車瓦	⿰車⿱一⿴⿰𠄌㇈丶
U+24B55	𤭕	⿰㐬瓦	⿰⿱𠫓𫶧瓦
U+24B56	𤭖	⿺瓦镸	
U+24B57	𤭗	⿱耴瓦	⿱𦔮瓦
U+24B58	𤭘	⿰⿰㇓臣瓦	⿰𱼧瓦 / ⿰⿰丿臣瓦 / ⿰𱼧⿱一⿴⿰𠄌㇈丶
U+24B59	𤭙	⿺瓦含	
U+24B5A	𤭚	⿰瓦告	
U+24B5B	𤭛	⿰岡瓦	⿰岡⿱一⿴⿰𠄌㇈丶
U+24B5C	𤭜		⿱𥝢瓦
U+24B5D	𤭝	⿰坴瓦	⿰⿱圥土⿱一⿴⿰𠄌㇈丶
U+24B5E	𤭞	⿰享瓦	⿰享⿱一⿴⿰𠄌㇈丶
U+24B5F	𤭟	⿰阜瓦	⿰阜⿱一⿴⿰𠄌㇈丶
U+24B60	𤭠	⿱臤瓦	
U+24B61	𤭡	⿱取瓦	
U+24B62	𤭢	⿰卒瓦	
U+24B63	𤭣	⿰其瓦	
U+24B64	𤭤	⿱乳瓦	
U+24B65	𤭥	⿱拈瓦	
U+24B66	𤭦	⿱其瓦	
U+24B67	𤭧	⿰皆瓦	⿰皆⿱一⿴⿰𠄌㇈丶
U+24B68	𤭨	⿰⿱左月瓦	⿰⿱左⺝瓦 / ⿰⿱左⺼瓦 / ⿰⿱左⺝⿱一⿴⿰𠄌㇈丶
U+24B69	𤭩	⿰⿸声厶瓦	⿰⿸声厶⿱一⿴⿰𠄌㇈丶
U+24B6A	𤭪	⿱相瓦	
U+24B6B	𤭫	⿰革瓦	⿰革⿱一⿴⿰𠄌㇈丶
U+24B6C	𤭬	⿱缸瓦	
U+24B6D	𤭭	⿱保瓦	
U+24B6E	𤭮	⿰重瓦	
U+24B6F	𤭯	⿺瓦泉	
U+24B70	𤭰	⿱秌瓦	⿱⿰火禾瓦 / ⿳秌一⿴⿰𠄌㇈丶
U+24B71	𤭱	⿰胡瓦	⿰胡⿱一⿴⿰𠄌㇈丶
U+24B72	𤭲	⿱䀑瓦	⿱𥄗瓦
U+24B73	𤭳		⿰𡇟瓦
U+24B74	𤭴	⿰枼瓦	
U+24B75	𤭵	⿰瓦音	
U+24B76	𤭶	⿰胷瓦	⿰⿱匈月瓦 / ⿰⿱⿹勹⿺𠃊乂⺝瓦
U+24B77	𤭷	⿰瓦俞	
U+24B78	𤭸	⿰屏瓦	
U+24B79	𤭹	⿰盎瓦	⿰⿱央皿瓦
U+24B7A	𤭺	⿰罡瓦	⿰⿱罒正瓦 / ⿰罡⿱一⿴⿰𠄌㇈丶
U+24B7B	𤭻	⿰哥瓦	
U+24B7C	𤭼		⿰𦐇瓦
U+24B7D	𤭽	⿰祟瓦	⿰祟⿱一⿴⿰𠄌㇈丶
U+24B7E	𤭾	⿰⿱西王瓦	⿰⿱覀王瓦
U+24B7F	𤭿	⿱⿰耳㕚瓦	⿱𦔹瓦
U+24B80	𤮀	⿰兹瓦	⿰茲瓦
U+24B81	𤮁	⿰䎡瓦	⿰⿱而火瓦
U+24B82	𤮂	⿺瓦唐	
U+24B83	𤮃	⿰瓦盎	
U+24B84	𤮄	⿰瓦鬲	
U+24B85	𤮅	⿱埶瓦	⿳⿰⿱圥土丸一⿴⿰𠄌㇈丶
U+24B86	𤮆	⿰虚瓦	⿰虛瓦 / ⿰虛⿱一⿴⿰𠄌㇈丶
U+24B87	𤮇	⿰庸瓦	
U+24B88	𤮈	⿱軗瓦	⿱⿰車殳瓦
U+24B89	𤮉	⿰累瓦	
U+24B8A	𤮊	⿰康瓦	
U+24B8B	𤮋	⿰國瓦	⿰國⿱一⿴⿰𠄌㇈丶
U+24B8C	𤮌	⿺瓦接	
U+24B8D	𤮍	⿺瓦專	
U+24B8E	𤮎	⿰絫瓦	
U+24B8F	𤮏	⿰黃瓦	⿰黄瓦 / ⿰黃⿱一⿴⿰𠄌㇈丶
U+24B90	𤮐	⿰尊瓦	
U+24B91	𤮑	⿺瓦悲	
U+24B92	𤮒	⿰瓦屡	
U+24B93	𤮓	⿰斯瓦	⿰斯⿱一⿴⿰𠄌㇈丶
U+24B94	𤮔	⿰⿱㢴土瓦	⿰𡍯瓦 / ⿰⿱㢴土⿱一⿴⿰𠄌㇈丶
U+24B95	𤮕	⿱敝瓦	
U+24B96	𤮖	⿰⿷匚⿱厶井瓦	⿰⿷匚⿱厶并瓦 / ⿰⿷匚⿱厶井⿱一⿴⿰𠄌㇈丶
U+24B97	𤮗	⿺瓦路	
U+24B98	𤮘	⿰豋瓦	⿰⿱⿰𱼀龴豆瓦 / ⿰⿱⿰𱼀龴豆⿱一⿴⿰𠄌㇈丶
U+24B99	𤮙	⿰䖒瓦	⿰䖒⿱一⿴⿰𠄌㇈丶
U+24B9A	𤮚	⿰雷瓦	
U+24B9B	𤮛		⿱𣪠瓦
U+24B9C	𤮜	⿰亶瓦	⿰亶⿱一⿴⿰𠄌㇈丶
U+24B9D	𤮝	⿰⿸虍角瓦	
U+24B9E	𤮞	⿺嵬瓦	
U+24B9F	𤮟	⿰瓦塊	
U+24BA0	𤮠	⿰瓦蒙	
U+24BA1	𤮡	⿰⿳艹宂瓦央	⿰⿱艹𥥟央
U+24BA2	𤮢	⿰廡瓦	
U+24BA3	𤮣	⿰膚瓦	⿰⿸虍胃瓦
U+24BA4	𤮤	⿰㼱央	⿰⿱北𥥟央 / ⿰⿳北穴瓦央
U+24BA5	𤮥	⿺瓦歐	
U+24BA6	𤮦	⿰曇瓦	⿰曇⿱一⿴⿰𠄌㇈丶
U+24BA7	𤮧	⿰盧瓦	⿰盧⿱一⿴⿰𠄌㇈丶
U+24BA8	𤮨	⿱龍瓦	
U+24BA9	𤮩	⿰⿳亯从干瓦	
U+24BAA	𤮪	⿰㼱灷	⿰⿳北㓁瓦灷
U+24BAB	𤮫	⿲缶⿱爫缶瓦	⿰𫄾瓦
U+24BAC	𤮬		⿰𫄾瓦 / ⿲𦈢⿱爫𦈢瓦
U+24BAD	𤮭	⿰毚瓦	⿰毚⿱一⿴⿰𠄌㇈丶
U+24BAE	𤮮	⿱霝瓦	
U+24BAF	𤮯	⿰⿱崔臼瓦	
U+24BB0	𤮰	⿰巂瓦	
U+24BB1	𤮱	⿰聶瓦	
U+24BB2	𤮲	⿱雝瓦	
U+24BB3	𤮳	⿺瓦雚	
U+24BB4	𤮴	⿰雚瓦	
U+24BB5	𤮵	⿱㼲壴	
U+24BB6	𤮶	⿰爕瓦	
U+24BB7	𤮷		⿰𩅸瓦 / ⿱𩅸瓦 / ⿰𩅸⿱一⿴⿰𠄌㇈丶
U+24BB8	𤮸		⿰𩆞瓦 / ⿰𩆞⿱一⿴⿰𠄌㇈丶
U+24BB9	𤮹	⿰靈瓦	⿰靈⿱一⿴⿰𠄌㇈丶
U+24BBA	𤮺	⿶凵二	⿴𠙵一 / ⿶凵𠄠
U+24BBB	𤮻	⿱干甘	
U+24BBC	𤮼	⿱弋甘	
U+24BBD	𤮽	⿰甘干	
U+24BBE	𤮾	⿰兀甘	
U+24BBF	𤮿	⿰甘兀	
U+24BC0	𤯀	⿱甘十	⿱甘干
U+24BC1	𤯁	⿱氏甘	
U+24BC2	𤯂	⿰甘犬	
U+24BC3	𤯃	⿱木甘	
U+24BC4	𤯄	⿰甘氏	
U+24BC5	𤯅	⿱甘正	
U+24BC6	𤯆	⿰甘言	
U+24BC7	𤯇	⿰甘炎	
U+24BC8	𤯈	⿰甘者	⿰甘⿻者丶
U+24BC9	𤯉		⿰甚𡯎 / ⿰⿱⿵艹二⿷匸儿𡯎
U+24BCA	𤯊	⿰茶甘	
U+24BCB	𤯋	⿰甘庶	
U+24BCC	𤯌	⿸麻甘	
U+24BCD	𤯍	⿸厤甘	⿸厂𬓶
U+24BCE	𤯎		⿱丶𤯍 / ⿸广𬓶 / ⿸𢊆甘
U+24BCF	𤯏	⿰⿳甘一小某	⿰⿱甘𡭕某 / ⿰⿱甘𡭕⿱甘朩
U+24BD0	𤯐	⿰甘閻	
U+24BD1	𤯑	⿰甚稟	
U+24BD2	𤯒		⿱殸𪏽
U+24BD3	𤯓	⿻㞢一	⿻屮二 / ⿱⿻屮一一
U+24BD4	𤯔	⿱一生	⿱𤘔一
U+24BD5	𤯕	⿰生女	
U+24BD6	𤯖	⿰乆生	
U+24BD7	𤯗	⿱大生	
U+24BD8	𤯘	⿰生斗	
U+24BD9	𤯙	⿰生支	
U+24BDA	𤯚	⿱不生	⿱𤘮一
U+24BDB	𤯛	⿰生攵	
U+24BDC	𤯜	⿰生⿱力力	
U+24BDD	𤯝	⿱生月	⿱生⺝
U+24BDE	𤯞	⿱生丹	⿱生円 / ⿱生⿵⺆丄
U+24BDF	𤯟	⿱生母	
U+24BE0	𤯠	⿰因生	
U+24BE1	𤯡	⿰生朿	
U+24BE2	𤯢	⿱厽生	
U+24BE3	𤯣	⿱生自	⿱牛𦣻
U+24BE4	𤯤	⿰合生	
U+24BE5	𤯥	⿱如生	
U+24BE6	𤯦	⿱初生	⿱𤙟一
U+24BE7	𤯧		⿱𤯓囧
U+24BE8	𤯨	⿰生弄	
U+24BE9	𤯩	⿰弄生	
U+24BEA	𤯪	⿰生秀	
U+24BEB	𤯫	⿰生我	
U+24BEC	𤯬	⿱生囧	⿱生⿴囗㕣 / ⿱生⿴四口
U+24BED	𤯭	⿰並生	
U+24BEE	𤯮	⿰生虎	
U+24BEF	𤯯	⿱始生	
U+24BF0	𤯰	⿰生底	
U+24BF1	𤯱	⿰奇生	
U+24BF2	𤯲	⿱降生	
U+24BF3	𤯳	⿺㪅生	⿺⿳丙⺊夂生
U+24BF4	𤯴		⿰𮙥生
U+24BF5	𤯵	⿱犖一	⿱𤇾生
U+24BF6	𤯶		⿰𱑏生 / ⿰⿱𭁈⿻二丨生
U+24BF7	𤯷	⿰舜生	
U+24BF8	𤯸	⿰生筋	
U+24BF9	𤯹		⿰⿱𢆉豕生 / ⿰⿱𦍌𧰨生
U+24BFA	𤯺	⿰生勤	
U+24BFB	𤯻	⿰生蒙	
U+24BFC	𤯼		⿺𫎇生
U+24BFD	𤯽		⿱弗𤯳
U+24BFE	𤯾	⿰蒙生	
U+24BFF	𤯿	⿰底產	⿰底産
U+24C00	𤰀		⿰䑞𤯓
U+24C01	𤰁	⿰舉生	
U+24C02	𤰂	⿰生襄	
U+24C03	𤰃		⿲丿⿺𰀁一亅
U+24C04	𤰄	⿱刀用	
U+24C05	𤰅	⿱夂用	
U+24C06	𤰆	⿲丿⿱上⿻二丨丨	⿲丿⿱上𰀁丨 / ⿲丿⿻𠦀一丨 / ⿲丿⿻𠦀一亅
U+24C07	𤰇	⿱卄⿸厂用	⿱𠀗用 / ⿸𦫺用 / ⿱艹⿸丆用 / ⿱艹⿸厂用
U+24C08	𤰈	⿱卝⿹勹用	⿹𬜠用 / ⿱艹⿹勹用
U+24C09	𤰉	⿱足用	
U+24C0A	𤰊	⿱要用	
U+24C0B	𤰋	⿱由庸	
U+24C0C	𤰌	⿱用⿰用用	⿱用𰢱
U+24C0D	𤰍	⿰⿱龷㡀甫	⿰𮮠甫
U+24C0E	𤰎	⿰享庸	
U+24C0F	𤰏	⿱⿰甬甬花	
U+24C10	𤰐	⿰⿱业爾甫	⿰⿱⿻⿰丨丨丷爾甫 / ⿰⿱业⿻丨⿱八⿵冂㸚甫
U+24C11	𤰑	⿳亠台⿲月⿱龷用凡	⿳𠫓口⿲月⿱龷用凡 / ⿵⿳𠫓口⿰月凡⿱龷用 / ⿳𠫓口⿲⺼⿱龷用⿹㇈乂
U+24C12	𤰒	⿱人⿻⿻口丨丷	⿱𠆢⿱一⿻丷屮 / ⿱𠆢⿻⿻口丨丷
U+24C13	𤰓	⿰一田	
U+24C14	𤰔	⿻一由	
U+24C15	𤰕	⿰田巜	
U+24C16	𤰖	⿰田又	
U+24C17	𤰗		⿱𠂉田
U+24C18	𤰘	⿰田卜	
U+24C19	𤰙	⿺九田	
U+24C1A	𤰚	⿱九田	
U+24C1B	𤰛	⿱力田	
U+24C1C	𤰜	⿰田厶	
U+24C1D	𤰝	⿰田巛	⿰𤰕𡿨
U+24C1E	𤰞	⿱田丩	⿻甲𠃊 / ⿻甲𠃋 / ⿱⿻日丿十 / ⿱田⿰丿十 / ⿱田⿶十丿 / ⿱田⿻㇒十 / ⿱田⿻丨十 / ⿱田⿻𠃋丨
U+24C1F	𤰟	⿰田干	
U+24C20	𤰠	⿱田干	
U+24C21	𤰡	⿱亡田	
U+24C22	𤰢	⿰田乞	
U+24C23	𤰣	⿳田一匕	⿱由𬼖 / ⿱由𰀄 / ⿱由⿷匚一
U+24C24	𤰤	⿱田于	⿻甼一
U+24C25	𤰥	⿰田寸	
U+24C26	𤰦	⿰田乇	
U+24C27	𤰧	⿱夕田	
U+24C28	𤰨	⿰田尸	
U+24C29	𤰩	⿰田予	
U+24C2A	𤰪	⿰田分	
U+24C2B	𤰫	⿱㞢田	⿱屮𰢴
U+24C2C	𤰬	⿰田少	
U+24C2D	𤰭	⿹戈田	
U+24C2E	𤰮	⿰田夬	
U+24C2F	𤰯	⿳田儿又	⿳田八又
U+24C30	𤰰	⿱由爪	
U+24C31	𤰱	⿲丨⿳一田一丨	⿴𮯰田 / ⿳一⿲丨田丨一 / ⿸丅⿰⿱田一丨 / ⿱一⿲丨⿱田一丨
U+24C32	𤰲	⿱甶爪	
U+24C33	𤰳	⿱一奋	⿱天田
U+24C34	𤰴	⿳由一⿷匚一	⿳由一𰀄 / ⿳由一⿺乚二 / ⿳由一⿱一⿺乚一
U+24C35	𤰵	⿳田一亾	⿱田⿷匸人
U+24C36	𤰶	⿻丨昌	⿻日申 / ⿻昌丨 / ⿻申日
U+24C37	𤰷	⿰申巴	
U+24C38	𤰸	⿳亠厶田	⿱𠫓田
U+24C39	𤰹	⿰田火	
U+24C3A	𤰺	⿱不田	
U+24C3B	𤰻	⿱龷田	⿱艹𰢴
U+24C3C	𤰼	⿰田牛	
U+24C3D	𤰽	⿰田片	
U+24C3E	𤰾	⿰田月	
U+24C3F	𤰿	⿰田勿	
U+24C40	𤱀	⿱田父	
U+24C41	𤱁	⿰由夫	
U+24C42	𤱂	⿰田云	
U+24C43	𤱃	⿰田木	
U+24C44	𤱄	⿰田水	
U+24C45	𤱅	⿰田內	⿰田内
U+24C46	𤱆		⿰田𠕀
U+24C47	𤱇	⿱父田	
U+24C48	𤱈	⿰亩卜	
U+24C49	𤱉	⿰由夬	
U+24C4A	𤱊	⿱厸田	⿱⿰厶厶田
U+24C4B	𤱋	⿰甲冄	
U+24C4C	𤱌	⿰田且	
U+24C4D	𤱍	⿰田皮	
U+24C4E	𤱎	⿰田幼	
U+24C4F	𤱏	⿰田尓	
U+24C50	𤱐	⿰田疋	
U+24C51	𤱑	⿻十⿰田乆	
U+24C52	𤱒	⿱圥田	⿳土八田
U+24C53	𤱓	⿱申申	
U+24C54	𤱔	⿰亩么	
U+24C55	𤱕	⿰田民	
U+24C56	𤱖		⿱甶⿷⿱丅𠃊㇈ / ⿳甶一⿰⿺𠃊丨㇈
U+24C57	𤱗	⿰田立	⿱田立
U+24C58	𤱘	⿰男乞	
U+24C59	𤱙	⿰田本	
U+24C5A	𤱚		
U+24C5B	𤱛	⿰田禾	
U+24C5C	𤱜	⿱禾田	⿱丿𣐭
U+24C5D	𤱝	⿰田㒰	⿰田仝 / ⿰田⿱𠆢工
U+24C5E	𤱞	⿰田冬	
U+24C5F	𤱟	⿰田出	
U+24C60	𤱠	⿰田召	
U+24C61	𤱡	⿰⿱龴田也	
U+24C62	𤱢	⿰甲代	
U+24C63	𤱣	⿰冉甲	
U+24C64	𤱤	⿰由宁	
U+24C65	𤱥	⿰田臣	
U+24C66	𤱦	⿰田灮	⿰田⿱火儿
U+24C67	𤱧	⿰田朵	⿰田朶
U+24C68	𤱨	⿰田共	
U+24C69	𤱩	⿰田兆	
U+24C6A	𤱪	⿱聿田	⿱𦘒𰢴 / ⿻聿日
U+24C6B	𤱫		⿱由⿰𰀄人 / ⿱由⿰⿸𠂆二人
U+24C6C	𤱬	⿰田旬	
U+24C6D	𤱭	⿳人文田	⿱𣁁田 / ⿳入文田 / ⿳𠆢文田
U+24C6E	𤱮		⿱甶⿱㇒𧘇 / ⿱甶⿸丿𧘇
U+24C6F	𤱯	⿰田危	
U+24C70	𤱰		⿰田𠂢
U+24C71	𤱱		⿹𢦏田
U+24C72	𤱲	⿱田地	
U+24C73	𤱳	⿰田光	
U+24C74	𤱴	⿰田⿱乍一	
U+24C75	𤱵	⿱龹田	
U+24C76	𤱶	⿰亩犬	
U+24C77	𤱷	⿰田劦	
U+24C78	𤱸	⿰⿱厶水田	⿰𪵨田
U+24C79	𤱹	⿰甾丁	⿰𱰭丁 / ⿰⿱𡿧田丁
U+24C7A	𤱺	⿱共田	
U+24C7B	𤱻		⿰田𦣞
U+24C7C	𤱼	⿰田辰	
U+24C7D	𤱽	⿰甾夫	
U+24C7E	𤱾	⿰甾夬	
U+24C7F	𤱿	⿳十冖畀	⿱⿱十冖畀
U+24C80	𤲀	⿱⿰由由丂	
U+24C81	𤲁	⿰田⿳厶八山	
U+24C82	𤲂	⿰界下	
U+24C83	𤲃	⿱田⿻廿干	⿱田𠦒 / ⿱田⿻丅⿱艹二 / ⿻甲⿱⿻凵二一 / ⿻甲⿱⿻廿一一 / ⿱田⿻⿱⿻廿一一丨 / ⿱田⿻丨⿱⿻凵二一
U+24C84	𤲄	⿰甶乑	⿱甶乑
U+24C85	𤲅	⿱共电	
U+24C86	𤲆	⿱田辰	
U+24C87	𤲇	⿳一吕田	⿳𠮛口田
U+24C88	𤲈	⿱田免	
U+24C89	𤲉	⿳田大日	
U+24C8A	𤲊	⿱田足	
U+24C8B	𤲋	⿳田公夂	⿳田公夊 / ⿱田⿱公夂 / ⿳田儿⿱厶夊
U+24C8C	𤲌	⿰弄田	
U+24C8D	𤲍	⿰甲夾	
U+24C8E	𤲎	⿰田⿱夭小	⿰田𭕇
U+24C8F	𤲏	⿰田究	
U+24C90	𤲐		⿳田龷𰀠 / ⿱田⿱龷⿰𠄌⿺乀丿
U+24C91	𤲑	⿰甾宁	
U+24C92	𤲒	⿰田并	⿰田幷
U+24C93	𤲓	⿰田來	
U+24C94	𤲔	⿰田侍	
U+24C95	𤲕	⿰田侖	
U+24C96	𤲖	⿰田忝	
U+24C97	𤲗	⿱臤田	
U+24C98	𤲘	⿰田長	
U+24C99	𤲙	⿳厶大甾	⿱厶𡙂
U+24C9A	𤲚	⿰田東	
U+24C9B	𤲛		⿱𠫯田
U+24C9C	𤲜	⿱田幸	
U+24C9D	𤲝	⿱來田	
U+24C9E	𤲞	⿱人畨	⿱籴田 / ⿱𠆢畨 / ⿱⿻𠆤⿱丷𠆣田
U+24C9F	𤲟	⿰田靑	⿰田青
U+24CA0	𤲠	⿰田卒	
U+24CA1	𤲡		⿳田𠮛𧘇 / ⿱田⿱𠮛𧘇 / ⿱田⿳一口𧘇
U+24CA2	𤲢	⿱亞田	⿱丣𰢴
U+24CA3	𤲣	⿰由疌	⿰𠙹疌
U+24CA4	𤲤	⿰田卓	
U+24CA5	𤲥		⿻申⿱𠔽月 / ⿻丨⿳𤮺𠔽⺝ / ⿻申⿳冖冂⺝ / ⿻⿳日⿱冖冂⺝丨
U+24CA6	𤲦	⿰田畁	
U+24CA7	𤲧	⿰田牧	
U+24CA8	𤲨	⿰田卷	
U+24CA9	𤲩	⿰田炎	
U+24CAA	𤲪	⿰田夌	
U+24CAB	𤲫	⿰田爰	
U+24CAC	𤲬	⿰田耎	
U+24CAD	𤲭	⿲田木田	⿰田𣐬
U+24CAE	𤲮		⿰田𢏚
U+24CAF	𤲯	⿳⿻肀⿰二二田一	⿳⿻𦘒⿰二二田一
U+24CB0	𤲰	⿰甲冒	
U+24CB1	𤲱	⿺⿳艹一⿻凵人田	⿺⿱艹⿻𠆣凵田 / ⿺⿱艹⿱一⿻凵人田
U+24CB2	𤲲	⿱異土	⿱日𡋍 / ⿱田𡋍 / ⿳日共土
U+24CB3	𤲳	⿱田禺	
U+24CB4	𤲴	⿲田水田	
U+24CB5	𤲵	⿰田待	
U+24CB6	𤲶	⿰男男	
U+24CB7	𤲷		⿱⿻十𠈌田
U+24CB8	𤲸	⿱兹田	⿱茲田
U+24CB9	𤲹	⿰田弱	
U+24CBA	𤲺	⿰田奚	
U+24CBB	𤲻	⿰田恭	
U+24CBC	𤲼	⿰畏曳	
U+24CBD	𤲽	⿱⿰右九⿰⿱一田九	⿰⿱右𰢴𠃙 / ⿰⿱右⿱一田𠃙
U+24CBE	𤲾	⿰亞亩	
U+24CBF	𤲿		⿱聿𤰱 / ⿱⿱𦘒一𤰱
U+24CC0	𤳀		⿹⿶戈𢆶田
U+24CC1	𤳁	⿰田乘	
U+24CC2	𤳂	⿱田秝	
U+24CC3	𤳃	⿰由奚	
U+24CC4	𤳄	⿰田䍗	⿰由罢
U+24CC5	𤳅	⿱甲⿰甲甲	
U+24CC6	𤳆	⿰男來	⿰男来
U+24CC7	𤳇	⿰來男	⿰来男
U+24CC8	𤳈		⿰田𬀷
U+24CC9	𤳉	⿰田⿱廿⿻口夫	⿰田𦰩 / ⿰田⿱廿⿻人𠮡
U+24CCA	𤳊	⿰甾并	⿰甾幷
U+24CCB	𤳋		⿱⿻个𠈌田 / ⿳人⿻丨𠈌田 / ⿳𠆢⿲仌丨仌田
U+24CCC	𤳌	⿰田庶	
U+24CCD	𤳍	⿳畕一⿻日乚	
U+24CCE	𤳎	⿰田責	
U+24CCF	𤳏	⿱畾一	
U+24CD0	𤳐	⿰由庶	
U+24CD1	𤳑	⿰田㕘	
U+24CD2	𤳒	⿰田叅	
U+24CD3	𤳓	⿱㽝共	⿱列異
U+24CD4	𤳔	⿸⿰舟龹田	⿰舟𤱵
U+24CD5	𤳕	⿱粥田	
U+24CD6	𤳖	⿰番去	
U+24CD7	𤳗	⿰去番	
U+24CD8	𤳘	⿰申登	
U+24CD9	𤳙	⿰田菀	
U+24CDA	𤳚		⿰田𡬶 / ⿰田⿳⺕巩寸 / ⿰田⿳⺕⿰工凡寸
U+24CDB	𤳛	⿱去番	
U+24CDC	𤳜		⿰田𦓔
U+24CDD	𤳝	⿱田⿰禾利	⿱田⿰秝刂
U+24CDE	𤳞		⿰𤔔田
U+24CDF	𤳟	⿰田雲	
U+24CE0	𤳠		⿱⿰田⿱⺊日旬
U+24CE1	𤳡	⿰未⿱成田	
U+24CE2	𤳢	⿰男貢	
U+24CE3	𤳣	⿰田畢	⿰田𤲃 / ⿰田⿻甲⿳一艹二 / ⿰田⿻甲⿱⿱一龷一
U+24CE4	𤳤	⿰甾奚	
U+24CE5	𤳥	⿱畕林	
U+24CE6	𤳦	⿱畾大	
U+24CE7	𤳧	⿰吕異	⿰呂異
U+24CE8	𤳨	⿰由䘵	⿰由祿
U+24CE9	𤳩	⿰田㷠	
U+24CEA	𤳪	⿱厭田	⿸厭田
U+24CEB	𤳫	⿰甾屏	⿰甾屛
U+24CEC	𤳬		⿰田𮥼
U+24CED	𤳭	⿰畕⿱龶夗	
U+24CEE	𤳮		⿰舟⿳火𠬞田
U+24CEF	𤳯	⿰甾庶	
U+24CF0	𤳰		⿰尾𪽗
U+24CF1	𤳱	⿰田廣	
U+24CF2	𤳲		⿰甾𢈻
U+24CF3	𤳳	⿰畕畕	⿱⿰田田⿰田田
U+24CF4	𤳴	⿱⿰田田⿰可可	⿰𪽍𪽍
U+24CF5	𤳵	⿰⿱甲甲⿱甲甲	⿱⿰甲甲⿰甲甲
U+24CF6	𤳶		⿰田𢀩
U+24CF7	𤳷	⿰罷由	
U+24CF8	𤳸	⿰由罷	
